犬,kiêng2,2
犬,kiang2,1
馬,bhê2,3
馬,ma2,2
馬,ma6,1
西,sai1,2
西,si1,1
車,cia1,3
車,ge1,2
車,gu1,1
月,ghuêh8,1
愛,ain3,1
間,goin1,5
間,gain1,4
間,gang1,3
間,goin3,2
間,gain3,1
青,cên1,1
赤,ciah4,1
秋,ciu1,1
明日,muan3 rig8,3
明日,ma3 rig8,2
明日,mua3 rêg8,1
朝,ziao1,4
朝,ziou1,3
朝,ciao5,2
朝,ciou5,1
蟻,hia6,1
安心,uan1 sim1,1
安全,uan1 cuêng5,2
安全,uan1 cuang5,1
狗,gao2,1
人,ring5,4
人,rêng5,3
人,nang5,2
人,nang7,1
水,zui2,1
蛇,zua5,2
蛇,i5,1
花園,huê1 hng5,1
米,bhi2,1
零,lêng5,2
零,lang5,1
漢,hang3,1
魔,mo5,1
城,sian5,1
僕,bog8,1
君,gung1,1
今,gim1,1
引力,ing2 lag8,1
一,ig4,3
一,êg4,2
一,zêg8,1
位置,ui7 di3,1
損,sung2,1
空,kang1,3
空,kong1,2
空,kang3,1
底,doi2,4
底,doin2,3
底,di2,2
底,di7,1
倉庫,cang1 kou3,1
象,ciên6,3
象,cion6,2
象,siang6,1
層,zang5,1
士,se6,1
千,coin1,2
千,cain1,1
百,bêh4,1
十,zab8,2
十,zag8,1
億,êg8,1
乙,ig4,1
二,ri6,3
二,ri7,2
二,no6,1
入,rib8,2
入,rig8,1
八,boih4,1
丁,dêng1,1
村,ceng1,1
激,gêg4,1
界,gai3,1
章,zion1,3
章,ziên1,2
章,ziang1,1
編,piang1,2
編,piêng1,1
神,sing5,1
東京,dang1 gian1,1
三,san1,2
三,sam1,1
四,si3,1
五,ngou6,3
五,ngou2,2
五,u2,1
六,lag8,1
七,cig4,2
七,cêg4,1
九,gao2,2
九,giu2,1
万,mog8,1
最近,zuê3 geng6,1
最,zuê3,1
近,geng6,1
烈,liêg8,1
造,zao6,1
人間,nang5 gang1,1
刀,do1,1
萬,bhuêng7,2
萬,bhuang7,1
中國,dong1 gog4,1
何,ho5,1
心,sim1,2
心,sing1,1
中國人,dong1 gog4 nang5,1
中文,dong1 bhung5,1
日,rig8,2
日,rêg8,1
白,bêh8,1
年,ni5,2
年,hin5,1
曜,iao6,1
南,lam5,4
南,nam5,3
南,nang5,2
南,na1,1
東,dang1,2
東,dong1,1
北,bag4,1
文,bhung5,1
森,siam1,2
森,siem1,1
酒,ziu2,1
火,huê2,1
柄,bên3,1
中,dang1,4
中,dong1,3
中,dong3,2
中,dêng3,1
雨,hou6,2
雨,u2,1
女神,neng2 sing5,1
丈,deng6,4
丈,ziang6,3
丈,diên6,2
丈,dion6,1
上,zion7,5
上,ziên7,4
上,siang6,3
上,zion6,2
上,ziên6,1
下,hia6,5
下,ê6,4
下,ê7,3
下,gê6,2
下,hê6,1
不,bug4,2
不,houn2,1
丐,gai3,1
且,cian2,2
且,zu1,1
世,si3,1
丘,ku1,2
丘,kiu1,1
丙,bian2,1
丞,sêng5,1
丟,diu1,1
並,bong6,2
並,bêng6,1
串,cuang3,2
串,cuêng3,1
丸,uang5,3
丸,uêng5,2
丸,in5,1
丹,dang1,2
丹,duan1,1
主,zu2,1
丼,dom6,2
丼,dong6,1
乃,nai2,2
乃,nai6,1
久,gu2,1
之,ze1,1
乎,hu1,2
乎,hu7,1
乏,huag8,4
乏,huêg8,3
乏,hêg8,2
乏,hak8,1
乖,guai1,1
乘,sêng5,2
乘,sêng6,1
乜,mih4,3
乜,mi1,2
乜,nian7,1
乞,keg4,5
乞,kêg4,4
乞,kig4,3
乞,keh4,2
乞,kih4,1
也,ia7,2
也,a7,1
乒乓,bing1 bong5,1
乸,na2,1
乾,gang1,4
乾,guan1,3
乾,kiang5,2
乾,kiêng5,1
亂,luêng6,4
亂,luang6,3
亂,ruang6,2
亂,ruêng6,1
了,liao2,2
了,liou2,1
予,e2,3
予,hou7,2
予,e5,1
事,se7,3
事,se6,2
事,dai7,1
互,hu5,3
互,hu6,2
互,hou7,1
井,zên2,1
些,sê1,2
些,sên1,1
亞,a3,2
亞,a1,1
亡,bhuang5,1
交,gao1,1
亥,hai6,1
亦,êg8,2
亦,ia7,1
亨,hêng1,1
享,hiang2,1
京,gian1,1
亭,dêng5,1
亮,liang6,1
什,sim6,3
什,sib8,2
什,zab8,1
仁,ring5,1
仉,zion2,3
仉,ziên2,2
仉,ziang2,1
介,gai3,1
仍,rêng5,2
仍,rong5,1
仔,gian2,1
他,ta1,1
付,hu3,1
仙,siêng1,2
仙,siang1,1
代,do7,4
代,dai3,3
代,toi3,2
代,toih4,1
令,lêng6,1
以,in2,1
仰,ngiang2,2
仰,ng3,1
仲,dong6,1
件,gian6,1
任,rim6,2
任,rim7,1
份,hung7,1
仿,huang2,1
企,gi6,1
伊,i1,1
伍,ngou2,2
伍,ngou6,1
伏,hog8,2
伏,pag4,1
伐,huag8,2
伐,huêg8,1
休,hiun1,2
休,hiu1,1
伓,m6,1
伯,bêh4,1
估,gou2,2
估,gou1,1
伴,puan6,1
伶,lêng5,1
伸,cung1,2
伸,sing1,1
似,se6,1
但,dang6,1
佇,diu6,2
佇,diu2,1
位,ui7,1
低,di1,1
住,zu6,2
住,diu7,1
佐,zo2,1
佑,iu6,1
佔,ziam3,1
佘,sia5,1
余,e5,1
佚,ig8,1
佛,hug8,1
作,zo3,3
作,zoh4,2
作,zag4,1
佞,lêng6,1
你,le2,1
佬,lao2,1
佮,gah4,2
佮,kah4,1
佳,gia1,1
使,sai2,2
使,sai3,1
侃,kang2,2
侃,kang3,1
來,lai5,3
來,lai7,2
來,lai2,1
例,li7,1
侍,se6,1
侏,zu1,1
供,gêng3,3
供,gong3,2
供,gêng1,1
依,i1,1
侯,hou5,3
侯,gao5,2
侯,hao7,1
侵,cim1,1
便,biêng6,4
便,biang6,3
便,pin1,2
便,piang6,1
係,hi6,1
促,cog4,1
俄,ngo5,1
俊,zung3,1
俗,sog8,1
保,bao2,2
保,bo2,1
俠,hiab8,1
信,sing3,3
信,sêng3,2
信,siang3,1
修,siu1,1
俱,gu6,1
俸,hong6,1
俺,nang2,1
倉,cang1,2
倉,ceng1,1
個,go6,3
個,gai5,2
個,gai7,1
个,go6,3
个,gai5,2
个,gai7,1
倌,guan1,1
倍,buê6,1
們,mung5,1
倒,do2,3
倒,dao2,2
倒,do3,1
倘,tang2,1
候,hao7,1
借,ziêh4,3
借,zioh4,2
借,zia6,1
倡,ciang3,1
倪,ngi5,2
倪,ghoi5,1
倫,lung5,1
值,dag8,2
值,dêg8,1
假,gê2,4
假,gia2,3
假,gê3,2
假,gian2,1
偉,ui2,1
偌,ria2,1
偏,piêng1,2
偏,piang1,1
做,zo3,1
停,têng5,1
健,giang6,3
健,giêng6,2
健,gian7,1
側,cêg4,1
偵,zêng1,1
偶,ngou2,1
偷,tao1,1
偽,ngui6,1
傅,hu3,2
傅,bou3,1
傈,liag8,2
傈,liêg8,1
傑,giag8,2
傑,giêg8,1
傘,suan3,1
備,bi6,1
催,cui1,1
傭,iong5,1
傲,ngao6,1
傳,tuêng5,4
傳,tuang5,3
傳,deng5,2
傳,deng7,1
債,zê3,1
傷,sion1,2
傷,siên1,1
傻,sa6,1
傾,kuang1,2
傾,kuêng1,1
僅,geng2,1
僆,nuan3,1
像,siang6,5
像,ciên6,4
像,cion6,3
像,siên3,2
像,sion3,1
僑,kiao5,2
僑,kiou5,1
僧,zêng1,1
價,gê3,1
儀,ngi5,1
儂,nang5,2
儂,long5,1
儉,kiam6,3
儉,kiêm6,2
儉,kiang6,1
儒,ru5,1
儘,zing6,1
償,sion5,3
償,siên5,2
償,tang2,1
優,iu1,1
儲,tu5,1
儼,ngiêm2,3
儼,ngiam2,2
儼,ngiang2,1
兀,ug4,1
允,rung2,1
元,nguang5,3
元,nguêng5,2
元,ngang5,1
兄,hian1,1
充,cong1,1
兆,diao6,2
兆,diou6,1
先,soin1,3
先,sain1,2
先,sing1,1
光,geng1,2
光,guang1,1
克,kiog4,1
兌,duê6,1
免,miang2,4
免,miêng2,3
免,ming2,2
免,mêng2,1
兒,ri5,1
兔,tou3,1
內,lai6,1
全,cuêng5,2
全,cuang5,1
兩,no6,4
兩,liang2,3
兩,niên2,2
兩,nion2,1
公,gang1,2
公,gong1,1
共,gang7,2
共,giong1,1
兵,bian1,1
其,ki5,1
具,gu6,1
典,diang2,2
典,diêng2,1
冇,pan3,1
冉,riam2,1
冊,cêh4,1
再,zai3,1
冒,mao6,1
冕,miêng2,1
冗,rong2,1
冠,guang1,4
冠,guêng1,3
冠,guang3,2
冠,guêng3,1
冤,uêng1,2
冤,uang1,1
冥,mêng5,1
冬,dang1,2
冬,dong1,1
冰,bian1,1
冷,nên2,1
准,zung2,1
凊,cing3,2
凊,cêng3,1
凌,lêng5,1
凍,dong3,2
凍,dang3,1
凝,ngêng5,5
凝,ngiêng5,4
凝,nging5,3
凝,geng5,2
凝,ngang5,1
凡,huang5,4
凡,huam5,3
凡,huang6,2
凡,huam6,1
凰,uang5,2
凰,huang5,1
凱,kai2,1
凳,dêng3,1
凹,ao1,1
出,cug4,2
出,cuh4,1
函,ham5,2
函,hang5,1
刃,rim2,1
分,bung1,3
分,hung1,2
分,hung7,1
切,ciag4,2
切,ciêg4,1
刊,kang5,2
刊,kang1,1
刑,hêng5,1
刓,nguang5,2
刓,nguêng5,1
列,liag8,2
列,liêg8,1
初,co1,2
初,ciu1,1
刣,tai5,1
判,puang3,3
判,puêng3,2
判,puan3,1
別,biêg8,3
別,biag8,2
別,bag8,1
利,li6,2
利,lai7,1
刪,sang1,1
刮,guêh4,3
刮,guah4,2
刮,huah4,1
到,dao3,2
到,gao3,1
制,zi3,1
刷,suêh4,1
刺,ci3,2
刺,ciah4,1
刻,kêg4,2
刻,kag4,1
剁,do5,3
剁,do3,2
剁,dog4,1
剃,ti3,1
則,zêg4,1
削,siah4,1
剋,kiog4,1
前,zoin5,2
前,zain5,1
剔,tag4,2
剔,têg4,1
剛,gang1,1
剝,bag4,1
剩,sing7,1
剪,ziang2,2
剪,ziêng2,1
副,hu3,1
割,guah4,1
創,cang3,1
剺,li3,2
剺,ti3,1
劇,giah8,1
劉,lao5,1
劊,guai3,1
劍,giam3,2
劍,giêm3,1
力,lag8,1
功,gong1,1
加,gia1,2
加,gê1,1
劣,luag4,2
劣,luêg4,1
助,zo6,1
努,no3,1
勁,gên3,1
勃,buag8,2
勃,buêg8,1
勇,iong2,1
勉,miang2,2
勉,miêng2,1
勒,lêg8,1
動,tang6,3
動,dang6,2
動,dong6,1
務,bhu6,1
勛,hng1,1
勝,sêng3,1
勞,le5,2
勞,lao5,1
勢,si3,1
勤,keng5,1
勥,kiang3,1
勵,li6,1
勸,keng3,1
勾,gao1,1
勿,bhug4,3
勿,mug4,2
勿,mai3,1
包,bao1,1
匆,cong1,1
匕,bi3,1
化,huê3,1
匙,si5,1
匠,ciên7,3
匠,cion7,2
匠,ziang6,1
匡,kuang1,1
匣,ab8,1
匪,huin2,2
匪,hui2,1
匯,huê6,1
匾,bing2,3
匾,biang2,2
匾,biêng2,1
區,ku1,2
區,ao1,1
卅,sab4,1
升,sêng1,1
午,ngou2,1
半,buan3,1
卌,siab4,1
卒,zug4,2
卒,zui6,1
卓,doh4,1
協,hiab8,3
協,hiêb8,2
協,hiag8,1
博,pag4,1
卡,ka2,1
卦,guê3,1
印,ing3,1
危,ngui5,2
危,nguin5,1
即,ziag4,2
即,ziêg4,1
卵,neng6,1
